comment_text	toxic|severe_toxic|obscene|threat|insult|identity_hate
" John F. Kennedy ""Without debate, without criticism, no Administration and no country can succeed — and no republic can survive. That is why the Athenian lawmaker Solon decreed it a crime for any citizen to shrink from controversy. And that is why our press was protected by the First Amendment — the only business in America specifically protected by the Constitution — not primarily to amuse and entertain, not to emphasize the trivial and the sentimental, not to simply ""give the public what it wants"" — but to inform, to arouse, to reflect, to state our dangers and our opportunities, to indicate our crises and our choices, to lead, mold, educate and sometimes even anger public opinion.""  "	0|0|0|0|0|0
Mariah-Yulia, did you received e-mail I send you yesterday?	0|0|0|0|0|0
"Speedy deletion of Ohio National Financial Services A tag has been placed on Ohio National Financial Services, requesting that it be speedily deleted from Wikipedia per CSD G12. Under the criteria for speedy deletion, articles that do not meet basic Wikipedia criteria may be deleted at any time. Please see the guidelines for what is generally accepted as an appropriate article, and if you can indicate why the subject of this article is appropriate, you may contest the tagging. To do this, add  on the top of the article and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm its subject's notability under the guidelines. If you think that this notice was placed here in error, you may contest the deletion. To do this, add  on the top of the page (just below the existing speedy deletion or ""db"" tag) and leave a note on the page's talk page explaining your position. Please do not remove the speedy deletion tag yourself. -  (Talk to me) "	0|0|0|0|0|0
"I reverted your bold edit. I am not passing judgment on the actual edit, but on the principle that it is inappropriate to change an MOS to suit an active debate. Changes to the MOS should generally be discussed, but even more so when a debate on one page affects multiple pages going forward.   (Contact me) "	0|0|0|0|0|0
"Nice article, this jumped out at me. Scott Pelley: Why would anyone launch the largest chemical weapons attack in decades while chemical weapons inspectors are in town?Scott Cairns: I ask myself that a lot. I don't know.  lets talk "	0|0|0|0|0|0
I think the outline of the current article is fine.  I think the math sections (which are mostly relocated now) made it less readable, and a few sections probably could use rewording, and there are still a few trailing sections that could be better integrated, but I think the core of this article is fine.  What parts are you having trouble reading?	0|0|0|0|0|0
Great! Just in time for FAC, I couldn't have asked for more.	0|0|0|0|0|0
" Wikipedia:WikiProject National Basketball Association I am here to inform you that this WikiProject is having a callout. If you do not respond in one week after this message, we will automatically move you to the ""Inactive list"". Thank you for your time and co-operation.  24[c] "	0|0|0|0|0|0
" Italics for words-as-words In plant articles, like Pumpkin, it is normal to use quotation marks rather than italics as per MOS:WORDSASWORDS: ""When italics could cause confusion, quotation marks instead may be used to distinguish words as words."" This is because italics mark scientific names. I don't think the change you made at Pumpkin matters, but elsewhere it might create confusion for readers not familiar with the scientific names involved. As an example, ""citrus"" is used both as a common name and as the genus name Cistrus. It would be confusing to use italics to mark ""citrus"" as reference rather than a use.   "	0|0|0|0|0|0
" Seeing as the source currently used to verify the capacity is in English and the one you're proposing to use is in Spanish, I think it's probably best to stick with what we've got for now per WP:NONENG. If you can find an English source which is clearly more up-to-date/reliable than the current one, then come back and we can have another look at it. Regards  inspect damage⁄berate "	0|0|0|0|0|0
How the fuck...damn you maust get a shitload of ass.  Please tell me if you do or not.  Please.  FUCK the Giants!!!!!!!  Go PATS!!!!!!!  Fuck the Yankees!!!!!!!!!!11	1|0|1|0|1|0
" Mormonism and history merge proposal Storm, I saw your note on Trodel's page and wanted to touch base.  I am definately against merging, primarily because placing the topic in History of the Latter Day Saint movement reduces it to a ""one time"" issue.  The most recent pattern of ""faith-promoting"" history was (as a BYU trained historian, I sincerely hope) a one time event.  But Mormonism and history is a much bigger topic, closer to historiography, having implications from Joseph's time to the present.  I don't know if this is the right title for such an article, but we are having a restructuring discussion on the Mormonism and history page.  Please drop in and give your two cents.  And, besides, there is certainly little room for more material in History of the Latter Day Saint movement!  Best wishes as always.    "	0|0|0|0|0|0
Thank you for the tip. Will do. Please let me know the facts/research on which your assumption that they are non-notable is based!	0|0|0|0|0|0
This will take some digging.  Stachyridopsis should be Oates, 1883.  Thus in HBW (the text not the site), and cross referenced on worldbirdinfo.net - which though not giving an obvious motivation render it Oates (ex Sharpe MS), 1883	0|0|0|0|0|0
"LeadThe lead should be concise. Etymology and history should go in the ""Etymology"" and ""History"" sections. The name ""Karnatak"" is favored by Western scholars of this music, and that can be explained in the ""Etymology"" section quite well and comprehensively. Such a section was proposed several weeks ago and should already have been added, since we have excellent researchers working on this article.   "	0|0|0|0|0|0
"The obvious solution is to merge the two articles under a single title (your choice: ""Teşkilat-ı Mahsusa"" or ""Special Organization""). And by the way, the fact that you are reverting the name change from ""Teskilati Mahsusa"" to ""Teşkilat-ı Mahsusa"" is really quite remarkable considering the fact that the source already cited (Stoddard) uses the correct spelling which you reject, claiming that I need ""1 author 2 book 3 page number"". Please take a deep breath and understand what I am trying to do. Don't panic. This has nothing to do with denial."	0|0|0|0|0|0
I might as well give up then.	0|0|0|0|0|0
dont mind this weapon giy he shall not be here mooch longer he is a jew hater that should not be here	1|0|0|0|0|0
Yep, as I said, Bite me, Hitler, err... Scrapiron. Disappear it to make you look like less of an asshole, you will be hiding it because you can. Fuck you.	1|0|1|0|0|0
"So if you didn't like the job that I did, why didn't you fix it and show me how you think it ought to be done?  Just erasing something and claiming ""copyright"" doesn't solve anything as that just leaves the article hanging and incomplete.   "	0|0|0|0|0|0
"Hello again, Tdadamemd. Getting right to your comment about slang, I don't understand your stating that ""fuck"" is not slang, or your linking to dictionary.com as proof that it is not. The word ""fuck,"" while vulgar, is also slang; the dictionary.com source you cited even states so. It makes it clear that it can be slang for a variety of things, including sexual intercourse/other sexual activity. It list 13 numbered examples regarding what ""fuck"" can mean. As for Wiktionary, I don't refer to sources like that. And, yes, I am fine with mentioning ""fuck"" (or ""fucking"") and the euphemism ""sleeping together"" lower in the article, in the the Definitions and stimulation factors section, as alternative words for sexual intercourse/sexual activity. But again, there are a lot of terms for sexual intercourse, most of them slang. That these terms exist doesn't mean that all of them should be in this article. In fact, most times when there are many alternative terms for a word, especially if those terms are slang, we don't include all of them. As you know, this is an encyclopedia and not a dictionary. If WP:CONSENSUS is achieved for including your proposal, I'll add it by briefly summarizing that there are various vulgar and/or slang terms and euphemisms for sexual intercourse/other sexual activity...such as ""fuck"" and ""sleeping together"" (the wording won't be exactly like that, of course). And, really, because there are so many terms for sexual intercourse, and ""fuck"" is not especially relevant to the topic of sexual intercourse (by that, I mean that most people and sources are not discussing the word ""fuck"" when discussing sexual intercourse), that is probably why ""fuck"" isn't currently in this article. Someone who is aware of your having repeatedly added it to the lead expressed to me via email me that ""fuck"" is also U.S.-centric; so that's also something to think about, though the term is also used outside of the United States. Also, sexual intercourse does not = fuck. It's that fuck = sexual intercourse; in its literal sense anyway, since when people use the term...they are usually using it as profanity. That is also why I told you ""The Fuck article mentions sexual intercourse in its lead because it is especially relevant to the topic. However, the term 'fuck' is not especially relevant to the topic of sexual intercourse."" I cannot see how this article is broken simply because it doesn't currently include ""fuck."" But, like I stated, I don't mind adding it to the article. I'd rather see what others have to state on that matter first, however.   "	1|0|1|0|0|0
Thanks,  but your remarks come across as a threat, and an accusation -insist? having a point?   you're welcome.  ( talk)	0|0|0|0|0|0
